Fecha,Hora,T[°C],H[%]
15/10/2016,6:37:55,13.8,44.0
15/10/2016,6:38:1,13.6,44.0
15/10/2016,6:38:7,13.8,43.8
15/10/2016,6:38:12,13.6,44.0
15/10/2016,6:38:18,13.6,44.0
15/10/2016,6:38:24,13.6,44.0
15/10/2016,6:38:30,13.6,44.2
15/10/2016,6:38:40,13.6,44.4
15/10/2016,6:38:46,13.6,44.0
15/10/2016,6:38:55,13.6,43.8
15/10/2016,6:39:3,13.4,43.6
15/10/2016,6:39:9,13.4,43.2
15/10/2016,6:39:14,13.2,43.0
15/10/2016,6:39:23,13.2,43.2
15/10/2016,6:39:28,13.0,43.4
15/10/2016,6:39:34,13.0,43.6
15/10/2016,6:39:40,13.0,43.6
15/10/2016,6:39:51,13.0,43.8
15/10/2016,6:39:56,13.0,43.6
15/10/2016,6:40:5,13.0,43.4
15/10/2016,6:40:10,13.0,43.4
15/10/2016,6:40:16,13.0,43.6
15/10/2016,6:40:24,13.0,43.6
15/10/2016,6:40:30,13.0,43.6
15/10/2016,6:40:36,13.2,43.6
15/10/2016,6:40:44,13.4,43.6
15/10/2016,6:40:52,13.4,43.2
15/10/2016,6:41:1,13.6,43.0
15/10/2016,6:41:6,13.6,43.2
15/10/2016,6:41:12,13.6,43.2
15/10/2016,6:41:18,13.6,43.2
15/10/2016,6:41:24,13.8,43.6
15/10/2016,6:41:29,13.8,43.8
15/10/2016,6:41:35,14.0,43.8
15/10/2016,6:41:41,14.0,44.2
15/10/2016,6:41:47,14.0,44.2
15/10/2016,6:41:52,14.0,44.0
15/10/2016,6:41:58,14.0,44.0
15/10/2016,6:42:6,14.0,44.0
15/10/2016,6:42:12,13.8,43.6
15/10/2016,6:42:18,13.8,43.4
15/10/2016,6:42:26,13.8,43.4
15/10/2016,6:42:37,13.8,43.6
15/10/2016,6:42:43,13.8,43.4
15/10/2016,6:42:51,14.0,43.4
15/10/2016,6:42:59,14.0,43.6
15/10/2016,6:43:5,14.0,43.8
15/10/2016,6:43:11,14.0,43.4
15/10/2016,6:43:16,13.8,43.4
15/10/2016,6:43:22,13.8,43.6
15/10/2016,6:43:28,13.6,43.4
15/10/2016,6:43:34,13.6,43.2
15/10/2016,6:43:39,13.6,43.2
15/10/2016,6:43:48,13.8,43.4
15/10/2016,6:43:56,13.8,43.4
15/10/2016,6:44:2,14.0,43.4
15/10/2016,6:44:7,14.0,43.4
15/10/2016,6:44:13,14.0,43.6
15/10/2016,6:44:19,14.0,43.8
15/10/2016,6:44:25,14.0,43.8
15/10/2016,6:44:33,14.0,43.8
15/10/2016,6:44:41,14.0,44.2
15/10/2016,6:44:49,14.0,44.2
15/10/2016,6:44:55,14.0,44.0
15/10/2016,6:45:1,14.0,43.8
15/10/2016,6:45:12,14.0,44.0
15/10/2016,6:45:17,14.0,43.4
15/10/2016,6:45:23,13.8,43.2
15/10/2016,6:45:29,13.8,43.2
15/10/2016,6:45:37,13.8,43.4
15/10/2016,6:45:45,13.8,43.4
15/10/2016,6:45:56,13.8,43.6
15/10/2016,6:46:2,14.0,43.6
15/10/2016,6:46:8,14.0,43.4
15/10/2016,6:46:13,14.0,43.4
15/10/2016,6:46:24,14.0,43.4
15/10/2016,6:46:30,14.0,43.4
15/10/2016,6:46:36,14.0,43.4
15/10/2016,6:46:41,14.0,43.6
15/10/2016,6:46:47,14.0,43.6
15/10/2016,6:46:53,13.8,43.8
15/10/2016,6:46:59,13.8,44.0
15/10/2016,6:47:7,13.8,44.2
15/10/2016,6:47:13,13.8,44.2
15/10/2016,6:47:24,13.8,44.0
15/10/2016,6:47:29,14.0,43.6
15/10/2016,6:47:35,14.0,43.4
15/10/2016,6:47:41,14.0,43.2
15/10/2016,6:47:46,14.0,43.2
15/10/2016,6:47:52,14.0,43.4
15/10/2016,6:47:58,14.0,43.6
15/10/2016,6:48:4,14.0,43.8
15/10/2016,6:48:9,14.0,43.8
15/10/2016,6:48:15,14.0,43.8
15/10/2016,6:48:23,14.0,43.8
15/10/2016,6:48:29,14.0,43.8
15/10/2016,6:48:40,14.0,43.6
15/10/2016,6:48:46,13.8,43.8
15/10/2016,6:48:51,13.8,43.6
15/10/2016,6:48:57,13.8,43.6
15/10/2016,6:49:3,13.8,43.6
15/10/2016,6:49:11,13.8,44.0
15/10/2016,6:49:17,14.0,43.8
15/10/2016,6:49:28,14.0,43.8
15/10/2016,6:49:34,14.0,43.8
15/10/2016,6:49:39,14.0,43.6
15/10/2016,6:49:45,14.0,43.4
15/10/2016,6:49:53,14.0,43.6
15/10/2016,6:49:59,14.0,43.8
15/10/2016,6:50:5,14.0,43.6
15/10/2016,6:50:11,14.0,43.8
15/10/2016,6:50:16,14.0,43.6
15/10/2016,6:50:25,14.0,43.6
15/10/2016,6:50:30,14.0,43.6
15/10/2016,6:50:36,14.0,43.6
15/10/2016,6:50:42,14.0,43.6
15/10/2016,6:50:50,14.0,43.8
15/10/2016,6:50:56,14.0,43.6
15/10/2016,6:51:2,14.0,43.4
15/10/2016,6:51:7,14.0,43.6
15/10/2016,6:51:13,13.8,43.6
15/10/2016,6:51:19,13.8,43.6
15/10/2016,6:51:25,13.8,44.0
15/10/2016,6:51:30,13.8,44.2
15/10/2016,6:51:36,13.8,44.0
15/10/2016,6:51:44,14.0,44.0
15/10/2016,6:51:50,14.0,44.4
15/10/2016,6:51:56,14.0,44.0
15/10/2016,6:52:2,14.0,44.0
15/10/2016,6:52:7,14.0,44.2
15/10/2016,6:52:16,14.0,44.4
15/10/2016,6:52:21,13.8,43.8
15/10/2016,6:52:27,13.8,44.0
15/10/2016,6:52:33,13.8,44.0
15/10/2016,6:52:39,13.8,44.0
15/10/2016,6:52:44,13.8,43.8
15/10/2016,6:52:50,14.0,44.0
15/10/2016,6:52:56,14.0,44.2
15/10/2016,6:53:4,14.0,44.2
15/10/2016,6:53:15,14.0,44.2
15/10/2016,6:53:21,14.0,44.0
15/10/2016,6:53:29,14.0,43.8
15/10/2016,6:53:35,14.0,43.6
15/10/2016,6:53:41,13.8,43.4
15/10/2016,6:53:46,13.8,37.0
15/10/2016,6:53:52,13.6,37.0
15/10/2016,6:53:58,13.4,37.2
15/10/2016,6:54:4,13.4,37.2
15/10/2016,6:54:9,13.6,37.4
15/10/2016,6:54:15,13.4,43.8
15/10/2016,6:54:21,13.6,44.0
15/10/2016,6:54:27,13.8,44.0
15/10/2016,6:54:32,13.8,44.0
15/10/2016,6:54:41,13.8,44.0
15/10/2016,6:54:46,14.0,43.8
15/10/2016,6:54:52,14.0,43.6
15/10/2016,6:54:58,14.0,43.6
15/10/2016,6:55:4,14.0,43.6
15/10/2016,6:55:10,14.0,43.6
15/10/2016,6:55:15,14.0,43.8
15/10/2016,6:55:21,14.0,44.0
15/10/2016,6:55:27,14.0,44.0
15/10/2016,6:55:33,14.0,44.0
15/10/2016,6:55:39,14.0,44.0
15/10/2016,6:55:44,14.0,44.0
15/10/2016,6:55:50,14.0,44.0
15/10/2016,6:55:56,14.0,44.0
15/10/2016,6:56:2,14.0,44.0
15/10/2016,6:56:12,13.8,44.2
15/10/2016,6:56:18,13.8,44.0
15/10/2016,6:56:24,13.8,43.8
15/10/2016,6:56:35,13.8,43.8
15/10/2016,6:56:40,13.8,43.6
15/10/2016,6:56:46,14.0,43.4
15/10/2016,6:56:52,14.0,43.6
15/10/2016,6:57:0,14.0,43.6
15/10/2016,6:57:6,14.0,43.6
15/10/2016,6:57:14,14.0,43.6
15/10/2016,6:57:20,13.8,43.0
15/10/2016,6:57:28,13.8,43.0
15/10/2016,6:57:34,13.8,43.2
15/10/2016,6:57:40,13.8,43.0
15/10/2016,6:57:48,13.8,43.0
15/10/2016,6:57:54,14.0,43.6
15/10/2016,6:58:0,14.0,43.4
15/10/2016,6:58:6,14.0,43.4
15/10/2016,6:58:11,14.0,43.6
15/10/2016,6:58:17,14.0,43.8
15/10/2016,6:58:23,14.0,43.6
15/10/2016,6:58:29,14.0,43.8
15/10/2016,6:58:34,13.8,43.8
15/10/2016,6:58:40,13.8,43.8
15/10/2016,6:58:46,13.6,43.6
15/10/2016,6:58:54,13.6,43.8
15/10/2016,6:59:8,13.6,43.8
15/10/2016,6:59:13,13.8,43.6
15/10/2016,6:59:19,13.8,43.4
15/10/2016,6:59:25,14.0,43.6
15/10/2016,6:59:31,14.0,43.6
15/10/2016,6:59:36,14.0,43.6
15/10/2016,6:59:45,14.0,43.8
15/10/2016,6:59:50,14.0,44.0
15/10/2016,6:59:56,14.0,43.8
15/10/2016,7:0:4,14.0,43.8
15/10/2016,7:0:10,14.0,43.8
15/10/2016,7:0:16,14.0,43.6
15/10/2016,7:0:22,14.0,43.6
15/10/2016,7:0:28,14.0,43.8
15/10/2016,7:0:36,14.0,43.6
15/10/2016,7:0:42,14.0,43.4
15/10/2016,7:0:47,14.0,43.4
15/10/2016,7:0:53,14.0,43.4
15/10/2016,7:1:1,14.0,43.6
15/10/2016,7:1:7,14.0,43.8
15/10/2016,7:1:13,14.0,43.8
15/10/2016,7:1:19,14.0,44.0
15/10/2016,7:1:24,14.0,44.2
15/10/2016,7:1:30,14.0,44.0
15/10/2016,7:1:36,14.0,44.2
15/10/2016,7:1:44,14.0,44.4
15/10/2016,7:1:50,14.0,44.4
15/10/2016,7:1:56,14.0,44.0
15/10/2016,7:2:2,14.0,44.0
15/10/2016,7:2:7,14.0,43.8
15/10/2016,7:2:13,14.0,43.8
15/10/2016,7:2:19,14.0,43.8
15/10/2016,7:2:25,14.0,44.0
15/10/2016,7:2:30,14.0,44.0
15/10/2016,7:2:36,14.0,44.0
15/10/2016,7:2:42,14.0,44.0
15/10/2016,7:2:50,14.0,44.0
15/10/2016,7:2:56,14.0,43.8
15/10/2016,7:3:2,14.0,44.0
15/10/2016,7:3:7,14.0,44.0
15/10/2016,7:3:13,14.0,44.0
15/10/2016,7:3:19,14.0,44.0
15/10/2016,7:3:24,14.0,44.2
15/10/2016,7:3:35,14.0,44.0
15/10/2016,7:3:41,13.8,44.0
15/10/2016,7:3:49,13.8,43.8
15/10/2016,7:3:55,13.8,43.8
15/10/2016,7:4:1,13.8,43.6
15/10/2016,7:4:14,13.8,43.6
15/10/2016,7:4:20,14.0,43.4
15/10/2016,7:4:26,13.8,43.8
15/10/2016,7:4:31,13.8,43.6
15/10/2016,7:4:40,13.8,43.8
15/10/2016,7:4:45,13.8,43.8
15/10/2016,7:4:51,13.8,43.8
15/10/2016,7:4:57,14.0,43.6
15/10/2016,7:5:5,14.0,44.0
15/10/2016,7:5:11,14.0,44.0
15/10/2016,7:5:16,14.0,44.0
15/10/2016,7:5:22,14.0,44.2
15/10/2016,7:5:28,14.0,44.2
15/10/2016,7:5:34,14.0,44.0
15/10/2016,7:5:39,14.0,44.0
15/10/2016,7:5:45,14.0,44.0
15/10/2016,7:5:51,14.0,44.0
15/10/2016,7:5:57,14.0,43.8
15/10/2016,7:6:2,14.0,43.8
15/10/2016,7:6:8,13.8,44.0
15/10/2016,7:6:14,13.8,44.0
15/10/2016,7:6:22,13.6,43.8
15/10/2016,7:6:30,13.4,43.8
15/10/2016,7:6:36,13.4,43.8
15/10/2016,7:6:47,13.6,43.4
15/10/2016,7:6:53,13.4,43.0
15/10/2016,7:6:58,13.6,43.0
15/10/2016,7:7:4,13.8,43.2
15/10/2016,7:7:10,13.8,43.4
15/10/2016,7:7:16,13.8,43.6
15/10/2016,7:7:21,14.0,44.0
15/10/2016,7:7:30,14.0,44.0
15/10/2016,7:7:35,14.0,44.0
15/10/2016,7:7:41,14.0,43.8
15/10/2016,7:7:47,14.0,43.8
15/10/2016,7:8:0,14.0,43.6
15/10/2016,7:8:6,14.0,43.6
15/10/2016,7:8:12,14.0,43.4
15/10/2016,7:8:17,14.0,43.4
15/10/2016,7:8:23,14.0,43.4
15/10/2016,7:8:29,14.0,43.6
15/10/2016,7:8:35,14.0,43.8
15/10/2016,7:8:43,13.8,44.0
15/10/2016,7:8:49,13.8,44.0
15/10/2016,7:8:54,13.8,44.0
15/10/2016,7:9:0,13.8,44.0
15/10/2016,7:9:6,13.8,44.0
15/10/2016,7:9:12,14.0,44.0
15/10/2016,7:9:17,13.8,43.8
15/10/2016,7:9:26,13.8,43.8
15/10/2016,7:9:31,13.8,44.0
15/10/2016,7:9:37,13.8,43.8
15/10/2016,7:9:43,13.8,43.8
15/10/2016,7:9:51,14.0,44.0
15/10/2016,7:9:57,14.0,44.0
15/10/2016,7:10:3,14.0,43.8
15/10/2016,7:10:9,14.0,44.0
15/10/2016,7:10:14,14.0,44.0
15/10/2016,7:10:20,14.0,44.0
15/10/2016,7:10:26,14.0,44.0
15/10/2016,7:10:32,14.0,44.0
15/10/2016,7:10:37,14.0,44.0
15/10/2016,7:10:43,13.8,44.0
15/10/2016,7:10:49,13.8,44.0
15/10/2016,7:10:55,13.8,44.0
15/10/2016,7:11:0,13.8,43.8
15/10/2016,7:11:6,13.6,43.6
15/10/2016,7:11:12,13.8,43.6
15/10/2016,7:11:18,13.6,43.4
15/10/2016,7:11:29,13.6,43.6
15/10/2016,7:11:34,13.6,43.6
15/10/2016,7:11:40,13.8,43.8
15/10/2016,7:11:46,13.8,43.8
15/10/2016,7:11:52,14.0,44.0
15/10/2016,7:11:57,14.0,44.0
15/10/2016,7:12:3,14.0,44.2
15/10/2016,7:12:9,14.0,44.4
15/10/2016,7:12:15,14.0,44.4
15/10/2016,7:12:20,14.0,44.4
15/10/2016,7:12:26,14.0,44.2
15/10/2016,7:12:32,14.0,44.2
15/10/2016,7:12:40,13.8,44.2
15/10/2016,7:12:46,13.8,44.2
15/10/2016,7:12:52,13.8,44.2
15/10/2016,7:13:0,13.8,44.2
15/10/2016,7:13:6,13.8,44.2
15/10/2016,7:13:11,14.0,44.0
15/10/2016,7:13:17,14.0,44.0
15/10/2016,7:13:23,14.0,44.0
15/10/2016,7:13:31,14.0,44.2
15/10/2016,7:13:37,14.0,44.0
15/10/2016,7:13:43,14.0,44.0
15/10/2016,7:13:51,14.0,44.0
15/10/2016,7:13:57,14.0,44.0
15/10/2016,7:14:2,14.0,43.6
15/10/2016,7:14:8,14.0,43.8
15/10/2016,7:14:14,14.0,43.8
15/10/2016,7:14:20,14.0,43.8
15/10/2016,7:14:25,14.0,43.8
15/10/2016,7:14:31,14.0,44.0
15/10/2016,7:14:37,13.8,44.2
15/10/2016,7:14:45,13.8,37.8
15/10/2016,7:14:51,13.8,37.8
15/10/2016,7:14:57,13.8,37.6
15/10/2016,7:15:2,13.8,37.6
15/10/2016,7:15:8,14.0,37.4
15/10/2016,7:15:14,14.0,43.8
15/10/2016,7:15:20,14.0,43.8
15/10/2016,7:15:25,14.0,44.0
15/10/2016,7:15:31,14.0,44.0
15/10/2016,7:15:37,14.0,44.0
15/10/2016,7:15:42,13.8,44.2
15/10/2016,7:15:48,13.8,44.2
15/10/2016,7:15:54,13.8,44.4
15/10/2016,7:16:0,13.8,44.4
15/10/2016,7:16:5,13.8,44.4
15/10/2016,7:16:11,14.0,44.2
15/10/2016,7:16:17,14.0,44.2
15/10/2016,7:16:23,14.0,44.0
15/10/2016,7:16:33,14.0,44.2
15/10/2016,7:16:39,14.0,44.4
15/10/2016,7:16:45,14.0,44.4
15/10/2016,7:16:51,14.0,44.6
15/10/2016,7:16:56,14.0,44.6
15/10/2016,7:17:2,14.0,44.4
15/10/2016,7:17:8,13.8,44.4
15/10/2016,7:17:16,13.8,44.4
15/10/2016,7:17:22,13.8,44.2
15/10/2016,7:17:33,13.8,44.2
15/10/2016,7:17:38,13.8,44.0
15/10/2016,7:17:44,14.0,43.6
15/10/2016,7:17:58,14.0,43.6
15/10/2016,7:18:3,14.0,43.6
15/10/2016,7:18:9,14.0,43.8
15/10/2016,7:18:15,14.0,44.2
15/10/2016,7:18:26,14.0,44.4
15/10/2016,7:18:31,14.0,44.4
15/10/2016,7:18:37,14.0,44.4
15/10/2016,7:18:43,14.0,44.2
15/10/2016,7:18:49,14.0,44.0
15/10/2016,7:18:55,14.0,44.2
15/10/2016,7:19:0,14.0,44.4
15/10/2016,7:19:6,14.0,44.4
15/10/2016,7:19:12,14.0,44.4
15/10/2016,7:19:18,14.0,44.4
15/10/2016,7:19:23,14.0,44.2
15/10/2016,7:19:29,14.0,44.0
15/10/2016,7:19:35,14.0,44.2
15/10/2016,7:19:41,14.0,44.2
15/10/2016,7:19:46,14.0,44.2
15/10/2016,7:19:52,14.0,44.2
15/10/2016,7:19:58,14.0,44.2
15/10/2016,7:20:4,14.0,43.8
15/10/2016,7:20:15,14.0,43.8
15/10/2016,7:20:20,14.0,43.8
15/10/2016,7:20:26,14.0,43.4
15/10/2016,7:20:32,14.0,43.6
15/10/2016,7:20:38,14.0,44.0
15/10/2016,7:20:43,14.0,44.0
15/10/2016,7:20:52,14.0,44.0
15/10/2016,7:20:57,14.0,44.6
15/10/2016,7:21:3,14.0,44.4
15/10/2016,7:21:11,14.0,44.2
15/10/2016,7:21:17,14.0,44.2
15/10/2016,7:21:23,14.0,44.2
15/10/2016,7:21:29,14.0,44.0
15/10/2016,7:21:34,14.0,44.0
15/10/2016,7:21:45,14.0,44.0
15/10/2016,7:21:51,14.0,44.0
15/10/2016,7:21:57,14.0,44.0
15/10/2016,7:22:5,14.0,44.0
15/10/2016,7:22:13,14.0,44.2
15/10/2016,7:22:19,14.0,44.2
15/10/2016,7:22:25,14.0,44.0
15/10/2016,7:22:30,14.0,43.8
15/10/2016,7:22:36,14.0,43.8
15/10/2016,7:22:42,14.0,43.6
15/10/2016,7:22:50,14.0,43.6
15/10/2016,7:22:56,14.0,43.8
15/10/2016,7:23:4,14.0,44.0
15/10/2016,7:23:10,14.0,44.2
15/10/2016,7:23:16,14.0,44.2
15/10/2016,7:23:21,14.0,44.4
15/10/2016,7:23:27,14.0,44.4
15/10/2016,7:23:33,14.0,44.4
15/10/2016,7:23:38,14.0,44.2
15/10/2016,7:23:44,14.0,44.2
15/10/2016,7:23:50,14.0,43.6
15/10/2016,7:23:58,14.0,43.6
15/10/2016,7:24:4,14.0,43.6
15/10/2016,7:24:17,14.0,43.6
15/10/2016,7:24:23,14.0,43.4
15/10/2016,7:24:29,14.0,43.8
15/10/2016,7:24:34,14.0,43.8
15/10/2016,7:24:45,14.0,44.0
15/10/2016,7:24:51,14.0,43.8
15/10/2016,7:24:57,14.0,44.0
15/10/2016,7:25:2,14.0,44.0
15/10/2016,7:25:8,14.0,44.0
15/10/2016,7:25:14,14.0,43.8
15/10/2016,7:25:22,14.0,44.0
15/10/2016,7:25:28,14.0,44.0
15/10/2016,7:25:34,14.0,44.0
15/10/2016,7:25:39,14.0,44.0
15/10/2016,7:25:45,14.0,44.2
15/10/2016,7:25:51,14.0,44.2
15/10/2016,7:25:57,14.0,44.4
15/10/2016,7:26:2,14.0,44.4
15/10/2016,7:26:13,14.0,44.4
15/10/2016,7:26:19,14.0,44.0
15/10/2016,7:26:25,13.8,44.0
15/10/2016,7:26:30,13.8,43.8
15/10/2016,7:26:36,13.8,44.0
15/10/2016,7:26:42,13.8,44.0
15/10/2016,7:26:48,13.8,44.2
15/10/2016,7:26:53,14.0,44.2
15/10/2016,7:26:59,14.0,44.4
15/10/2016,7:27:5,14.0,44.2
15/10/2016,7:27:16,14.0,44.4
15/10/2016,7:27:21,14.0,44.4
15/10/2016,7:27:27,14.0,44.4
15/10/2016,7:27:35,14.0,44.2
15/10/2016,7:27:41,14.0,44.2
15/10/2016,7:27:49,14.0,44.0
15/10/2016,7:27:55,14.0,44.0
15/10/2016,7:28:1,14.0,44.0
15/10/2016,7:28:7,14.0,44.0
15/10/2016,7:28:15,14.0,43.8
15/10/2016,7:28:21,13.8,43.8
15/10/2016,7:28:27,13.8,43.8
15/10/2016,7:28:32,13.8,43.8
15/10/2016,7:28:38,13.8,43.6
15/10/2016,7:28:44,13.8,43.8
15/10/2016,7:28:50,14.0,43.6
15/10/2016,7:28:55,14.0,43.6
15/10/2016,7:29:1,14.0,43.6
15/10/2016,7:29:7,14.0,44.0
15/10/2016,7:29:18,14.0,44.0
15/10/2016,7:29:23,14.0,44.2
15/10/2016,7:29:29,14.0,44.2
15/10/2016,7:29:35,14.0,44.2
15/10/2016,7:29:41,14.0,44.0
15/10/2016,7:29:46,14.0,44.2
15/10/2016,7:29:52,14.0,44.2
15/10/2016,7:29:58,13.8,44.4
15/10/2016,7:30:6,13.8,44.6
15/10/2016,7:30:12,13.8,44.6
15/10/2016,7:30:18,13.8,44.4
15/10/2016,7:30:24,13.8,44.2
15/10/2016,7:30:29,14.0,44.0
15/10/2016,7:30:35,14.0,43.8
15/10/2016,7:30:43,14.0,43.6
15/10/2016,7:30:49,14.0,43.6
15/10/2016,7:30:55,14.0,44.0
15/10/2016,7:31:6,14.0,44.0
15/10/2016,7:31:11,14.0,44.0
15/10/2016,7:31:17,14.0,44.4
15/10/2016,7:31:23,14.0,44.4
15/10/2016,7:31:29,14.0,44.4
15/10/2016,7:31:35,14.0,44.6
15/10/2016,7:31:40,14.0,44.8
15/10/2016,7:31:46,14.0,44.6
15/10/2016,7:31:57,14.0,44.6
15/10/2016,7:32:3,14.0,44.4
15/10/2016,7:32:8,14.0,44.2
15/10/2016,7:32:14,14.0,44.0
15/10/2016,7:32:20,14.0,44.2
15/10/2016,7:32:26,14.0,44.2
15/10/2016,7:32:31,14.0,44.4
15/10/2016,7:32:40,14.0,44.6
15/10/2016,7:32:48,14.0,44.8
15/10/2016,7:32:54,14.0,44.8
15/10/2016,7:33:0,14.0,44.8
15/10/2016,7:33:5,14.0,44.8
15/10/2016,7:33:11,14.0,44.6
15/10/2016,7:33:19,14.0,44.4
15/10/2016,7:33:25,14.0,44.4
15/10/2016,7:33:31,14.0,44.6
15/10/2016,7:33:39,14.0,44.4
15/10/2016,7:33:45,14.0,44.4
15/10/2016,7:33:51,14.0,44.4
15/10/2016,7:33:56,14.0,44.4
15/10/2016,7:34:2,14.0,44.2
15/10/2016,7:34:8,14.0,44.2
15/10/2016,7:34:14,14.0,44.2
15/10/2016,7:34:22,14.0,44.2
15/10/2016,7:34:30,14.0,44.2
15/10/2016,7:34:36,14.0,44.2
15/10/2016,7:34:42,14.0,44.4
15/10/2016,7:34:48,14.0,44.4
15/10/2016,7:34:53,14.0,44.4
15/10/2016,7:34:59,14.0,44.2
15/10/2016,7:35:5,14.0,44.4
15/10/2016,7:35:11,14.0,44.4
15/10/2016,7:35:16,14.0,44.6
15/10/2016,7:35:22,14.0,44.6
15/10/2016,7:35:28,14.0,44.8
15/10/2016,7:35:34,14.0,44.6
15/10/2016,7:35:39,14.0,44.4
15/10/2016,7:35:45,14.0,44.4
15/10/2016,7:35:51,14.0,44.6
15/10/2016,7:36:2,14.0,44.6
15/10/2016,7:36:7,14.0,44.8
15/10/2016,7:36:16,14.0,44.8
15/10/2016,7:36:21,14.0,44.4
15/10/2016,7:36:27,14.0,44.2
15/10/2016,7:36:35,14.0,44.0
15/10/2016,7:36:41,14.0,43.8
15/10/2016,7:36:47,14.0,43.8
15/10/2016,7:36:53,14.0,44.0
15/10/2016,7:36:58,14.0,44.2
15/10/2016,7:37:4,14.0,44.4
15/10/2016,7:37:10,14.0,44.6
15/10/2016,7:37:16,14.0,44.8
15/10/2016,7:37:21,14.0,45.0
15/10/2016,7:37:27,14.0,45.0
15/10/2016,7:37:35,14.0,44.8
15/10/2016,7:37:41,14.0,44.6
15/10/2016,7:37:52,14.0,44.6
15/10/2016,7:37:58,14.0,44.4
15/10/2016,7:38:6,14.0,44.2
15/10/2016,7:38:12,14.0,44.2
15/10/2016,7:38:20,14.0,44.2
15/10/2016,7:38:26,14.0,44.0
15/10/2016,7:38:31,14.0,44.0
15/10/2016,7:38:37,14.0,44.2
15/10/2016,7:38:45,14.0,44.2
15/10/2016,7:38:51,14.0,44.2
15/10/2016,7:38:57,14.0,44.2
15/10/2016,7:39:5,14.0,44.4
15/10/2016,7:39:11,14.0,44.4
15/10/2016,7:39:17,14.0,44.4
15/10/2016,7:39:22,14.0,44.4
15/10/2016,7:39:28,14.0,44.4
15/10/2016,7:39:34,14.0,44.4
15/10/2016,7:39:39,14.0,44.4
15/10/2016,7:39:45,14.0,44.6
15/10/2016,7:39:53,14.0,44.8
15/10/2016,7:39:59,14.0,44.8
15/10/2016,7:40:10,14.0,44.6
15/10/2016,7:40:16,14.0,44.2
15/10/2016,7:40:21,14.0,44.2
15/10/2016,7:40:27,14.0,44.2
15/10/2016,7:40:33,14.0,44.4
15/10/2016,7:40:39,14.0,44.6
15/10/2016,7:40:47,14.0,45.0
15/10/2016,7:40:53,14.0,44.8
15/10/2016,7:40:58,14.0,44.6
15/10/2016,7:41:4,14.0,44.6
15/10/2016,7:41:10,14.0,44.6
15/10/2016,7:41:16,14.0,44.6
15/10/2016,7:41:21,14.0,44.8
15/10/2016,7:41:27,14.0,45.0
15/10/2016,7:41:35,14.0,45.0
15/10/2016,7:41:41,14.0,45.0
15/10/2016,7:41:47,14.0,44.8
15/10/2016,7:41:53,14.0,44.8
15/10/2016,7:41:58,14.0,44.8
15/10/2016,7:42:4,14.0,44.8
15/10/2016,7:42:12,14.0,44.8
15/10/2016,7:42:18,14.0,45.0
15/10/2016,7:42:26,14.0,44.8
15/10/2016,7:42:32,14.0,44.8
15/10/2016,7:42:38,14.0,44.8
15/10/2016,7:42:51,14.0,44.8
15/10/2016,7:42:57,14.0,44.6
15/10/2016,7:43:5,14.0,44.6
15/10/2016,7:43:11,14.0,44.6
15/10/2016,7:43:19,14.0,44.6
15/10/2016,7:43:25,14.0,44.6
15/10/2016,7:43:31,14.0,44.6
15/10/2016,7:43:37,14.0,44.8
15/10/2016,7:43:42,14.0,44.4
15/10/2016,7:43:48,14.0,44.4
15/10/2016,7:43:54,14.0,44.4
15/10/2016,7:44:0,14.0,44.6
15/10/2016,7:44:5,14.0,44.6
15/10/2016,7:44:11,14.0,45.0
15/10/2016,7:44:17,14.0,44.8
15/10/2016,7:44:23,14.0,44.8
15/10/2016,7:44:28,14.0,44.8
15/10/2016,7:44:34,14.0,44.8
15/10/2016,7:44:42,14.0,44.8
15/10/2016,7:44:48,14.0,45.0
15/10/2016,7:44:54,14.0,45.0
15/10/2016,7:45:0,14.0,45.0
15/10/2016,7:45:5,14.0,45.0
15/10/2016,7:45:11,14.0,45.0
15/10/2016,7:45:17,14.0,45.0
15/10/2016,7:45:23,14.0,45.0
15/10/2016,7:45:29,14.0,45.0
15/10/2016,7:45:37,14.0,45.0
15/10/2016,7:45:43,14.0,45.0
15/10/2016,7:45:48,14.0,44.8
15/10/2016,7:45:54,14.0,44.8
15/10/2016,7:46:2,14.0,44.8
15/10/2016,7:46:11,14.0,44.6
15/10/2016,7:46:19,14.0,44.6
15/10/2016,7:46:37,14.0,44.6
15/10/2016,7:46:46,14.0,44.4
15/10/2016,7:46:51,14.0,44.4
15/10/2016,7:46:57,14.0,44.4
15/10/2016,7:47:3,14.0,44.4
15/10/2016,7:47:9,14.0,44.6
15/10/2016,7:47:15,14.0,44.8
15/10/2016,7:47:20,14.0,44.8
15/10/2016,7:47:26,14.0,45.0
15/10/2016,7:47:32,14.0,45.0
15/10/2016,7:47:38,14.0,45.0
15/10/2016,7:47:43,14.0,45.0
15/10/2016,7:47:52,14.0,44.8
15/10/2016,7:47:57,14.0,44.8
15/10/2016,7:48:3,14.0,44.6
15/10/2016,7:48:9,14.0,44.6
15/10/2016,7:48:14,14.0,44.6
15/10/2016,7:48:20,14.0,44.8
15/10/2016,7:48:26,14.0,44.8
15/10/2016,7:48:32,14.0,45.0
15/10/2016,7:48:37,14.0,45.0
15/10/2016,7:48:46,14.0,45.0
15/10/2016,7:48:51,14.0,45.0
15/10/2016,7:49:0,14.0,44.8
15/10/2016,7:49:5,14.0,44.8
